"","log_filename","param_filename","status","lowest_ess","gen_model_ess","lambda","mu","nu","q","crown_age"
"126","/home/richel/data/razzo_project_20190829/run_r_cmd_7464871.log","/home/richel/data/razzo_project_20190829/data/0.2-0.15-2.5-0.1/15/parameters.RDa","COMPLETED",4.30393371168246,6.82194628974403,0.2,0.15,2.5,0.1,6
"127","/home/richel/data/razzo_project_20190829/run_r_cmd_7464872.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2.5-0.15/30/parameters.RDa","COMPLETED",3.85641078354392,6.4774946733687,0.2,0,2.5,0.15,6
"128","/home/richel/data/razzo_project_20190829/run_r_cmd_7464873.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2.5-0.15/29/parameters.RDa","COMPLETED",4.62482784655743,14.3352411075526,0.2,0,2.5,0.15,6
"129","/home/richel/data/razzo_project_20190829/run_r_cmd_7464874.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1-0.15/18/parameters.RDa","COMPLETED",3.83257271788534,4.70045580394847,0.2,0,1,0.15,6
"130","/home/richel/data/razzo_project_20190829/run_r_cmd_7464875.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1-0.15/17/parameters.RDa","COMPLETED",3.99386122615672,3.99386122615672,0.2,0,1,0.15,6
"131","/home/richel/data/razzo_project_20190829/run_r_cmd_7464876.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1-0.2/33/parameters.RDa","COMPLETED",5.60019171566729,10.2226589301634,0.2,0,1,0.2,6
"132","/home/richel/data/razzo_project_20190829/run_r_cmd_7464877.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1-0.2/34/parameters.RDa","COMPLETED",4.3119464548972,5.31230739710429,0.2,0,1,0.2,6
"133","/home/richel/data/razzo_project_20190829/run_r_cmd_7464878.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1-0.1/1/parameters.RDa","COMPLETED",3.9606902898809,6.39574428441817,0.2,0,1,0.1,6
"134","/home/richel/data/razzo_project_20190829/run_r_cmd_7464879.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1-0.1/2/parameters.RDa","COMPLETED",4.08159618248725,6.15933933337897,0.2,0,1,0.1,6
"135","/home/richel/data/razzo_project_20190829/run_r_cmd_7464880.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2-0.15/25/parameters.RDa","COMPLETED",3.63367533019413,5.97225853660695,0.2,0,2,0.15,6
"136","/home/richel/data/razzo_project_20190829/run_r_cmd_7464881.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2-0.15/26/parameters.RDa","COMPLETED",7.8551539877294,17.1142991913225,0.2,0,2,0.15,6
"137","/home/richel/data/razzo_project_20190829/run_r_cmd_7464882.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2.5-0.2/45/parameters.RDa","COMPLETED",6.00738095601773,14.6891153830927,0.2,0,2.5,0.2,6
"138","/home/richel/data/razzo_project_20190829/run_r_cmd_7464883.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2.5-0.2/46/parameters.RDa","COMPLETED",6.43553096758202,15.1871425192489,0.2,0,2.5,0.2,6
"139","/home/richel/data/razzo_project_20190829/run_r_cmd_7464884.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1.5-0.1/5/parameters.RDa","COMPLETED",5.47879240550186,8.50556668159152,0.2,0,1.5,0.1,6
"140","/home/richel/data/razzo_project_20190829/run_r_cmd_7464885.log","/home/richel/data/razzo_project_20190829/data/0.2-0-1.5-0.1/6/parameters.RDa","COMPLETED",4.74356974008116,13.313115890445,0.2,0,1.5,0.1,6
"141","/home/richel/data/razzo_project_20190829/run_r_cmd_7464886.log","/home/richel/data/razzo_project_20190829/data/0.2-0.15-1-0.2/35/parameters.RDa","COMPLETED",6.49416858020887,13.0543600565674,0.2,0.15,1,0.2,6
"142","/home/richel/data/razzo_project_20190829/run_r_cmd_7464887.log","/home/richel/data/razzo_project_20190829/data/0.2-0.15-1-0.2/36/parameters.RDa","COMPLETED",6.89616580532974,7.29222029790185,0.2,0.15,1,0.2,6
"143","/home/richel/data/razzo_project_20190829/run_r_cmd_7464888.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2.5-0.1/13/parameters.RDa","COMPLETED",3.99073151489974,7.60958869777943,0.2,0,2.5,0.1,6
"144","/home/richel/data/razzo_project_20190829/run_r_cmd_7464889.log","/home/richel/data/razzo_project_20190829/data/0.2-0-2.5-0.1/14/parameters.RDa","COMPLETED",6.85172000174908,13.1321191809646,0.2,0,2.5,0.1,6
"145","/home/richel/data/razzo_project_20190903/run_r_cmd_7626925.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1.5-0.2/37/parameters.RDa","COMPLETED",4.31411102389151,6.97349357712234,0.2,0,1.5,0.2,6
"146","/home/richel/data/razzo_project_20190903/run_r_cmd_7626926.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1.5-0.2/38/parameters.RDa","COMPLETED",5.64444684380422,7.80876410069344,0.2,0,1.5,0.2,6
"147","/home/richel/data/razzo_project_20190903/run_r_cmd_7626927.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2-0.2/42/parameters.RDa","COMPLETED",NA,NA,0.2,0,2,0.2,6
"148","/home/richel/data/razzo_project_20190903/run_r_cmd_7626928.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2-0.2/41/parameters.RDa","COMPLETED",6.20122805382859,12.8604378125717,0.2,0,2,0.2,6
"149","/home/richel/data/razzo_project_20190903/run_r_cmd_7626929.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2-0.1/10/parameters.RDa","COMPLETED",5.20484635740657,9.40094640979027,0.2,0,2,0.1,6
"150","/home/richel/data/razzo_project_20190903/run_r_cmd_7626930.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2-0.1/9/parameters.RDa","COMPLETED",5.6320991536385,7.6722940888411,0.2,0,2,0.1,6
"151","/home/richel/data/razzo_project_20190903/run_r_cmd_7626931.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2-0.2/44/parameters.RDa","COMPLETED",4.76417981602005,7.34439665798836,0.2,0.15,2,0.2,6
"152","/home/richel/data/razzo_project_20190903/run_r_cmd_7626932.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2-0.2/43/parameters.RDa","COMPLETED",3.75202890425277,16.395886428032,0.2,0.15,2,0.2,6
"153","/home/richel/data/razzo_project_20190903/run_r_cmd_7626933.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1.5-0.15/23/parameters.RDa","COMPLETED",2.86177088990201,3.04573223808559,0.2,0.15,1.5,0.15,6
"154","/home/richel/data/razzo_project_20190903/run_r_cmd_7626934.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1.5-0.15/24/parameters.RDa","COMPLETED",4.95116820166298,7.82161381061467,0.2,0.15,1.5,0.15,6
"155","/home/richel/data/razzo_project_20190903/run_r_cmd_7626935.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2-0.1/12/parameters.RDa","COMPLETED",3.0308113221831,6.41206409431003,0.2,0.15,2,0.1,6
"156","/home/richel/data/razzo_project_20190903/run_r_cmd_7626936.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2-0.1/11/parameters.RDa","COMPLETED",3.69787644332946,3.69787644332946,0.2,0.15,2,0.1,6
"157","/home/richel/data/razzo_project_20190903/run_r_cmd_7626937.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2-0.15/28/parameters.RDa","COMPLETED",6.10042660065516,8.7804233089028,0.2,0.15,2,0.15,6
"158","/home/richel/data/razzo_project_20190903/run_r_cmd_7626938.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2-0.15/27/parameters.RDa","COMPLETED",5.15731499946365,10.8878114846935,0.2,0.15,2,0.15,6
"159","/home/richel/data/razzo_project_20190903/run_r_cmd_7626939.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1-0.1/4/parameters.RDa","COMPLETED",3.65616037028206,8.10639490327361,0.2,0.15,1,0.1,6
"160","/home/richel/data/razzo_project_20190903/run_r_cmd_7626940.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1-0.1/3/parameters.RDa","COMPLETED",5.70892458709202,12.2699346586523,0.2,0.15,1,0.1,6
"161","/home/richel/data/razzo_project_20190903/run_r_cmd_7626941.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1.5-0.1/8/parameters.RDa","COMPLETED",5.13126191678298,6.2283502040225,0.2,0.15,1.5,0.1,6
"162","/home/richel/data/razzo_project_20190903/run_r_cmd_7626942.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1.5-0.1/7/parameters.RDa","COMPLETED",5.13680527412013,11.2249895397459,0.2,0.15,1.5,0.1,6
"163","/home/richel/data/razzo_project_20190903/run_r_cmd_7626943.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2.5-0.15/32/parameters.RDa","COMPLETED",4.73882335508834,20.1014087560912,0.2,0.15,2.5,0.15,6
"164","/home/richel/data/razzo_project_20190903/run_r_cmd_7626944.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2.5-0.15/31/parameters.RDa","COMPLETED",5.8733204386856,13.1537668479243,0.2,0.15,2.5,0.15,6
"165","/home/richel/data/razzo_project_20190903/run_r_cmd_7626945.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1.5-0.2/39/parameters.RDa","COMPLETED",5.07772026569626,6.4558901739021,0.2,0.15,1.5,0.2,6
"166","/home/richel/data/razzo_project_20190903/run_r_cmd_7626946.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1.5-0.2/40/parameters.RDa","COMPLETED",4.82732637332306,10.5695873927593,0.2,0.15,1.5,0.2,6
"167","/home/richel/data/razzo_project_20190903/run_r_cmd_7626947.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1-0.15/19/parameters.RDa","COMPLETED",4.99150059138412,7.74752881338231,0.2,0.15,1,0.15,6
"168","/home/richel/data/razzo_project_20190903/run_r_cmd_7626948.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1-0.15/20/parameters.RDa","COMPLETED",5.42083990490438,6.97178436413035,0.2,0.15,1,0.15,6
"169","/home/richel/data/razzo_project_20190903/run_r_cmd_7626949.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1.5-0.15/21/parameters.RDa","COMPLETED",5.34358503157388,11.2341978418224,0.2,0,1.5,0.15,6
"170","/home/richel/data/razzo_project_20190903/run_r_cmd_7626950.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1.5-0.15/22/parameters.RDa","COMPLETED",5.0721718211846,6.98539530047078,0.2,0,1.5,0.15,6
"171","/home/richel/data/razzo_project_20190903/run_r_cmd_7626951.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2.5-0.2/47/parameters.RDa","COMPLETED",4.90938461289673,18.7902369070225,0.2,0.15,2.5,0.2,6
"172","/home/richel/data/razzo_project_20190903/run_r_cmd_7626952.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2.5-0.2/48/parameters.RDa","COMPLETED",4.91492915648148,4.91492915648148,0.2,0.15,2.5,0.2,6
"173","/home/richel/data/razzo_project_20190903/run_r_cmd_7626953.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2.5-0.1/16/parameters.RDa","COMPLETED",4.53810674054192,5.07758499377734,0.2,0.15,2.5,0.1,6
"174","/home/richel/data/razzo_project_20190903/run_r_cmd_7626954.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-2.5-0.1/15/parameters.RDa","COMPLETED",4.30393371168246,6.82194628974403,0.2,0.15,2.5,0.1,6
"175","/home/richel/data/razzo_project_20190903/run_r_cmd_7626955.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2.5-0.15/30/parameters.RDa","COMPLETED",3.85641078354392,6.4774946733687,0.2,0,2.5,0.15,6
"176","/home/richel/data/razzo_project_20190903/run_r_cmd_7626956.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2.5-0.15/29/parameters.RDa","COMPLETED",4.62482784655743,14.3352411075526,0.2,0,2.5,0.15,6
"177","/home/richel/data/razzo_project_20190903/run_r_cmd_7626957.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1-0.15/18/parameters.RDa","COMPLETED",3.83257271788534,4.70045580394847,0.2,0,1,0.15,6
"178","/home/richel/data/razzo_project_20190903/run_r_cmd_7626958.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1-0.15/17/parameters.RDa","COMPLETED",3.99386122615672,3.99386122615672,0.2,0,1,0.15,6
"179","/home/richel/data/razzo_project_20190903/run_r_cmd_7626959.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1-0.2/33/parameters.RDa","COMPLETED",5.60019171566729,10.2226589301634,0.2,0,1,0.2,6
"180","/home/richel/data/razzo_project_20190903/run_r_cmd_7626960.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1-0.2/34/parameters.RDa","COMPLETED",4.3119464548972,5.31230739710429,0.2,0,1,0.2,6
"181","/home/richel/data/razzo_project_20190903/run_r_cmd_7626961.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1-0.1/1/parameters.RDa","COMPLETED",3.9606902898809,6.39574428441817,0.2,0,1,0.1,6
"182","/home/richel/data/razzo_project_20190903/run_r_cmd_7626962.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1-0.1/2/parameters.RDa","COMPLETED",4.08159618248725,6.15933933337897,0.2,0,1,0.1,6
"183","/home/richel/data/razzo_project_20190903/run_r_cmd_7626963.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2-0.15/25/parameters.RDa","COMPLETED",3.63367533019413,5.97225853660695,0.2,0,2,0.15,6
"184","/home/richel/data/razzo_project_20190903/run_r_cmd_7626964.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2-0.15/26/parameters.RDa","COMPLETED",7.8551539877294,17.1142991913225,0.2,0,2,0.15,6
"185","/home/richel/data/razzo_project_20190903/run_r_cmd_7626965.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2.5-0.2/45/parameters.RDa","COMPLETED",6.00738095601773,14.6891153830927,0.2,0,2.5,0.2,6
"186","/home/richel/data/razzo_project_20190903/run_r_cmd_7626966.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2.5-0.2/46/parameters.RDa","COMPLETED",6.43553096758202,15.1871425192489,0.2,0,2.5,0.2,6
"187","/home/richel/data/razzo_project_20190903/run_r_cmd_7626967.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1.5-0.1/5/parameters.RDa","COMPLETED",5.47879240550186,8.50556668159152,0.2,0,1.5,0.1,6
"188","/home/richel/data/razzo_project_20190903/run_r_cmd_7626968.log","/home/richel/data/razzo_project_20190903/data/0.2-0-1.5-0.1/6/parameters.RDa","COMPLETED",4.74356974008116,13.313115890445,0.2,0,1.5,0.1,6
"189","/home/richel/data/razzo_project_20190903/run_r_cmd_7626969.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1-0.2/35/parameters.RDa","COMPLETED",6.49416858020887,13.0543600565674,0.2,0.15,1,0.2,6
"190","/home/richel/data/razzo_project_20190903/run_r_cmd_7626970.log","/home/richel/data/razzo_project_20190903/data/0.2-0.15-1-0.2/36/parameters.RDa","COMPLETED",6.89616580532974,7.29222029790185,0.2,0.15,1,0.2,6
"191","/home/richel/data/razzo_project_20190903/run_r_cmd_7626971.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2.5-0.1/13/parameters.RDa","COMPLETED",3.99073151489974,7.60958869777943,0.2,0,2.5,0.1,6
"192","/home/richel/data/razzo_project_20190903/run_r_cmd_7626972.log","/home/richel/data/razzo_project_20190903/data/0.2-0-2.5-0.1/14/parameters.RDa","COMPLETED",NA,NA,0.2,0,2.5,0.1,6
"193","/home/richel/data/razzo_project_20190904/run_r_cmd_7629595.log","/home/richel/data/razzo_project_20190904/data/0.2-0-1.5-0.2/37/parameters.RDa","COMPLETED",5.2540341834363,6.97349357712234,0.2,0,1.5,0.2,6
"194","/home/richel/data/razzo_project_20190904/run_r_cmd_7629596.log","/home/richel/data/razzo_project_20190904/data/0.2-0-1.5-0.2/38/parameters.RDa","COMPLETED",7.80876410069344,7.80876410069344,0.2,0,1.5,0.2,6
"195","/home/richel/data/razzo_project_20190904/run_r_cmd_7629597.log","/home/richel/data/razzo_project_20190904/data/0.2-0-2-0.2/42/parameters.RDa","COMPLETED",12.9412742191478,12.9412742191478,0.2,0,2,0.2,6
"196","/home/richel/data/razzo_project_20190904/run_r_cmd_7629598.log","/home/richel/data/razzo_project_20190904/data/0.2-0-2-0.2/41/parameters.RDa","COMPLETED",11.6401825537037,12.8604378125717,0.2,0,2,0.2,6
"197","/home/richel/data/razzo_project_20190904/run_r_cmd_7629599.log","/home/richel/data/razzo_project_20190904/data/0.2-0-2-0.1/10/parameters.RDa","COMPLETED",9.37456019515592,9.40094640979027,0.2,0,2,0.1,6
"198","/home/richel/data/razzo_project_20190904/run_r_cmd_7629600.log","/home/richel/data/razzo_project_20190904/data/0.2-0-2-0.1/9/parameters.RDa","COMPLETED",7.6722940888411,7.6722940888411,0.2,0,2,0.1,6
"199","/home/richel/data/razzo_project_20190904/run_r_cmd_7629601.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2-0.2/44/parameters.RDa","COMPLETED",5.59382394386314,7.34439665798836,0.2,0.15,2,0.2,6
"200","/home/richel/data/razzo_project_20190904/run_r_cmd_7629602.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2-0.2/43/parameters.RDa","COMPLETED",7.94396585420541,16.395886428032,0.2,0.15,2,0.2,6
"201","/home/richel/data/razzo_project_20190904/run_r_cmd_7629603.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1.5-0.15/23/parameters.RDa","COMPLETED",2.86177088990201,3.04573223808559,0.2,0.15,1.5,0.15,6
"202","/home/richel/data/razzo_project_20190904/run_r_cmd_7629604.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1.5-0.15/24/parameters.RDa","COMPLETED",7.82161381061467,7.82161381061467,0.2,0.15,1.5,0.15,6
"203","/home/richel/data/razzo_project_20190904/run_r_cmd_7629605.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2-0.1/12/parameters.RDa","COMPLETED",3.0308113221831,6.41206409431003,0.2,0.15,2,0.1,6
"204","/home/richel/data/razzo_project_20190904/run_r_cmd_7629606.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2-0.1/11/parameters.RDa","COMPLETED",3.69787644332946,3.69787644332946,0.2,0.15,2,0.1,6
"205","/home/richel/data/razzo_project_20190904/run_r_cmd_7629607.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2-0.15/28/parameters.RDa","COMPLETED",6.10042660065516,8.7804233089028,0.2,0.15,2,0.15,6
"206","/home/richel/data/razzo_project_20190904/run_r_cmd_7629608.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2-0.15/27/parameters.RDa","COMPLETED",7.67872583936651,10.8878114846935,0.2,0.15,2,0.15,6
"207","/home/richel/data/razzo_project_20190904/run_r_cmd_7629609.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1-0.1/4/parameters.RDa","COMPLETED",6.15593834741171,8.10639490327361,0.2,0.15,1,0.1,6
"208","/home/richel/data/razzo_project_20190904/run_r_cmd_7629610.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1-0.1/3/parameters.RDa","COMPLETED",6.93796696938241,12.2699346586523,0.2,0.15,1,0.1,6
"209","/home/richel/data/razzo_project_20190904/run_r_cmd_7629611.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1.5-0.1/8/parameters.RDa","COMPLETED",5.42572689913967,6.2283502040225,0.2,0.15,1.5,0.1,6
"210","/home/richel/data/razzo_project_20190904/run_r_cmd_7629612.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1.5-0.1/7/parameters.RDa","COMPLETED",5.13680527412013,11.2249895397459,0.2,0.15,1.5,0.1,6
"211","/home/richel/data/razzo_project_20190904/run_r_cmd_7629613.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2.5-0.15/32/parameters.RDa","COMPLETED",6.47797072081553,20.1014087560912,0.2,0.15,2.5,0.15,6
"212","/home/richel/data/razzo_project_20190904/run_r_cmd_7629614.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2.5-0.15/31/parameters.RDa","COMPLETED",7.75058081869836,13.1537668479243,0.2,0.15,2.5,0.15,6
"213","/home/richel/data/razzo_project_20190904/run_r_cmd_7629615.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1.5-0.2/39/parameters.RDa","COMPLETED",6.4558901739021,6.4558901739021,0.2,0.15,1.5,0.2,6
"214","/home/richel/data/razzo_project_20190904/run_r_cmd_7629616.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1.5-0.2/40/parameters.RDa","COMPLETED",10.5695873927593,10.5695873927593,0.2,0.15,1.5,0.2,6
"215","/home/richel/data/razzo_project_20190904/run_r_cmd_7629617.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1-0.15/19/parameters.RDa","COMPLETED",5.98436066180732,7.74752881338231,0.2,0.15,1,0.15,6
"216","/home/richel/data/razzo_project_20190904/run_r_cmd_7629618.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-1-0.15/20/parameters.RDa","COMPLETED",6.97178436413035,6.97178436413035,0.2,0.15,1,0.15,6
"217","/home/richel/data/razzo_project_20190904/run_r_cmd_7629619.log","/home/richel/data/razzo_project_20190904/data/0.2-0-1.5-0.15/21/parameters.RDa","COMPLETED",9.70745824952979,11.2341978418224,0.2,0,1.5,0.15,6
"218","/home/richel/data/razzo_project_20190904/run_r_cmd_7629620.log","/home/richel/data/razzo_project_20190904/data/0.2-0-1.5-0.15/22/parameters.RDa","COMPLETED",6.98539530047078,6.98539530047078,0.2,0,1.5,0.15,6
"219","/home/richel/data/razzo_project_20190904/run_r_cmd_7629621.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2.5-0.2/47/parameters.RDa","COMPLETED",5.52517615363709,18.7902369070225,0.2,0.15,2.5,0.2,6
"220","/home/richel/data/razzo_project_20190904/run_r_cmd_7629622.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2.5-0.2/48/parameters.RDa","COMPLETED",4.91492915648148,4.91492915648148,0.2,0.15,2.5,0.2,6
"221","/home/richel/data/razzo_project_20190904/run_r_cmd_7629623.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2.5-0.1/16/parameters.RDa","COMPLETED",4.53810674054192,5.07758499377734,0.2,0.15,2.5,0.1,6
"222","/home/richel/data/razzo_project_20190904/run_r_cmd_7629624.log","/home/richel/data/razzo_project_20190904/data/0.2-0.15-2.5-0.1/15/parameters.RDa","COMPLETED",6.34590155739672,6.82194628974403,0.2,0.15,2.5,0.1,6
"223","/home/richel/data/razzo_project_20190904/run_r_cmd_7629625.log","/home/richel/data/razzo_project_20190904/data/0.2-0-2.5-0.15/30/parameters.RDa","COMPLETED",6.04433009502404,6.4774946733687,0.2,0,2.5,0.15,6
